"chemical_ID","Annotation.confidence.score","Annotation.raw.score","Module_RTclust","mz","time","MatchCategory","theoretical.mz","delta_ppm","Name","Formula","MonoisotopicMass","Adduct","mean_int_vec"
"HMDB00641",3,5438571459.57143,"61_2_1","146.06528",24.6,"Unique",NA,NA,"L-Glutamine","C5H10N2O3","-","M-H_[-1]",10887450.6785714
"HMDB00664",3,228241525.423729,"38_2_12","392.28883",129.7,"Multiple",NA,NA,"Isohyodeoxycholic acid","C24H40O4","-","M-H_[-1]",536016.080357143
"HMDB00664",3,228241525.423729,"38_2_12","391.28618",127.9,"Multiple",391.28538,2.04,"Isohyodeoxycholic acid","C24H40O4","392.292659768","M-H",2256499.3
"HMDB00673",3,2076923076.92308,"63_2_6","315.20943",234.1,"Multiple",315.20963,0.63,"Linoleic acid","C18H32O2","280.240230268","M+Cl",7541025.6
"HMDB00673",3,2076923076.92308,"63_2_6","280.23623",234.1,"Multiple",NA,NA,"Linoleic acid","C18H32O2","-","M-H_[-1]",180207234.339286
"HMDB00673",3,2076923076.92308,"63_2_6","280.20830",234.5,"Multiple",NA,NA,"Linoleic acid","C18H32O2","-","M-H_[-1]",386248.339285714
"HMDB00673",3,2076923076.92308,"63_2_6","279.23301",234.1,"Multiple",279.23295,0.21,"Linoleic acid","C18H32O2","280.240230268","M-H",942626103.4
"HMDB00678",3,150976331.360947,"177_1_20","160.06152",289.6,"Multiple",NA,NA,"Isovalerylglycine","C7H13NO3","-","M-H_[+2]",810409.785714286
"HMDB00678",3,150976331.360947,"177_1_20","158.08226",296.5,"Multiple",158.08227,0.06,"Isovalerylglycine","C7H13NO3","159.089543287","M-H",1528734.8
"HMDB00682",3,237743362.831858,"26_1_2","213.00596",25.1,"Unique",NA,NA,"Indoxyl sulfate","C8H7NO4S","-","M-H_[-1]",5118980.9375
"HMDB00682",3,237743362.831858,"26_1_2","212.00192",26.4,"Unique",212.0023,1.79,"Indoxyl sulfate","C8H7NO4S","213.009578407","M-H",58284120.9
"HMDB00686",3,228241525.423729,"38_2_12","392.28883",129.7,"Multiple",NA,NA,"Isoursodeoxycholic acid","C24H40O4","-","M-H_[-1]",536016.080357143
"HMDB00686",3,228241525.423729,"38_2_12","391.28618",127.9,"Multiple",391.28538,2.04,"Isoursodeoxycholic acid","C24H40O4","392.292659768","M-H",2256499.3
"HMDB00687",3,254423076.923077,"0_191_1","131.09070",27.6,"Multiple",NA,NA,"L-Leucine","C6H13NO2","-","M-H_[-1]",6050530.375
"HMDB00687",3,254423076.923077,"0_191_1","130.08732",28,"Multiple",130.08735,0.23,"L-Leucine","C6H13NO2","131.094628665","M-H",95137123.9
"HMDB00695",3,264044117.647059,"241_1_1","130.05905",26.7,"Multiple",NA,NA,"Ketoleucine","C6H10O3","-","M-H_[-1]",21548365.1964286
"HMDB00695",3,264044117.647059,"241_1_1","129.05577",26.9,"Multiple",129.05572,0.39,"Ketoleucine","C6H10O3","130.062994186","M-H",352319596.6
"HMDB00700",3,1.8e+09,"61_1_1","125.00104",22.8,"Multiple",125.0011,0.48,"Hydroxypropionic acid","C3H6O3","90.031694058","M+Cl",49231335.3
"HMDB00700",3,1.8e+09,"61_1_1","90.02776",24.6,"Multiple",NA,NA,"Hydroxypropionic acid","C3H6O3","-","M-H_[-1]",94900445.6428571
"HMDB00701",3,1588235294.11765,"177_1_20","175.09763",292.5,"Multiple",NA,NA,"Hexanoylglycine","C8H15NO3","-","M-H_[+3]",448531.169642857
"HMDB00701",3,1588235294.11765,"177_1_20","174.04076",290.6,"Multiple",NA,NA,"Hexanoylglycine","C8H15NO3","-","M-H_[+2]",466097.125
"HMDB00701",3,1588235294.11765,"177_1_20","172.09798",291.4,"Multiple",172.09792,0.35,"Hexanoylglycine","C8H15NO3","173.105193351","M-H",682053.1
"HMDB00710",3,203522727.272727,"58_1_1","104.04346",22.7,"Multiple",NA,NA,"4-Hydroxybutyric acid","C4H8O3","-","M-H_[-1]",5658857.46428571
"HMDB00710",3,203522727.272727,"58_1_1","103.04007",25.9,"Multiple",103.04007,0,"4-Hydroxybutyric acid","C4H8O3","104.047344122","M-H",127388892.7
"HMDB00729",3,203522727.272727,"58_1_1","104.04346",22.7,"Multiple",NA,NA,"Alpha-Hydroxyisobutyric acid","C4H8O3","-","M-H_[-1]",5658857.46428571
"HMDB00729",3,203522727.272727,"58_1_1","103.04007",25.9,"Multiple",103.04007,0,"Alpha-Hydroxyisobutyric acid","C4H8O3","104.047344122","M-H",127388892.7
"HMDB00731",3,263925000,"25_8_1","201.96501",21,"Unique",NA,NA,"Cysteine-S-sulfate","C3H7NO5S2","-","M-H_[+2]",656652.892857143
"HMDB00731",3,263925000,"25_8_1","199.96931",21,"Unique",199.96929,0.1,"Cysteine-S-sulfate","C3H7NO5S2","200.976563719","M-H",11838645.6
"HMDB00733",3,228241525.423729,"38_2_12","392.28883",129.7,"Multiple",NA,NA,"Hyodeoxycholic acid","C24H40O4","-","M-H_[-1]",536016.080357143
"HMDB00733",3,228241525.423729,"38_2_12","391.28618",127.9,"Multiple",391.28538,2.04,"Hyodeoxycholic acid","C24H40O4","392.292659768","M-H",2256499.3
"HMDB00747",3,1588235294.11765,"177_1_20","175.09763",292.5,"Multiple",NA,NA,"Isovalerylalanine","C8H15NO3","-","M-H_[+3]",448531.169642857
"HMDB00747",3,1588235294.11765,"177_1_20","174.04076",290.6,"Multiple",NA,NA,"Isovalerylalanine","C8H15NO3","-","M-H_[+2]",466097.125
"HMDB00747",3,1588235294.11765,"177_1_20","172.09798",291.4,"Multiple",172.09792,0.35,"Isovalerylalanine","C8H15NO3","173.105193351","M-H",682053.1
"HMDB00765",3,5056795774.64789,"61_3_1","217.04843",23.5,"Multiple",217.04844,0.05,"Mannitol","C6H14O6","182.07903818","M+Cl",113879781
"HMDB00765",3,5056795774.64789,"61_3_1","183.96292",24.2,"Multiple",NA,NA,"Mannitol","C6H14O6","-","M-H_[+3]",9742754.46428571
"HMDB00765",3,5056795774.64789,"61_3_1","181.96609",23.9,"Multiple",NA,NA,"Mannitol","C6H14O6","-","M-H_[-1]",30494181.3214286
"HMDB00765",3,5056795774.64789,"61_3_1","181.07184",27.7,"Multiple",181.07176,0.44,"Mannitol","C6H14O6","182.07903818","M-H",36171578.8
"HMDB00772",3,219671052.631579,"63_9_1","298.28332",283.6,"Multiple",NA,NA,"Nonadecanoic acid","C19H38O2","-","M-H_[-1]",279637.303571429
"HMDB00772",3,219671052.631579,"63_9_1","297.27984",285,"Multiple",297.2799,0.2,"Nonadecanoic acid","C19H38O2","298.28718046","M-H",1612308.6
"HMDB00773",3,2086601941.74757,"61_3_1","344.07543",21,"Multiple",344.07538,0.15,"N-Acetyl-a-neuraminic acid","C11H19NO9","309.105981211","M+Cl",4591345.6
"HMDB00773",3,2086601941.74757,"61_3_1","309.10195",21.2,"Multiple",NA,NA,"N-Acetyl-a-neuraminic acid","C11H19NO9","-","M-H_[-1]",3989812.85714286
"HMDB00773",3,2086601941.74757,"61_3_1","308.09882",20.9,"Multiple",308.09871,0.36,"N-Acetyl-a-neuraminic acid","C11H19NO9","309.105981211","M-H",35300627.8
"HMDB00774",3,1773577981.65138,"25_2_2","398.19001",29.3,"Multiple",NA,NA,"Pregnenolone sulfate","C21H32O5S","-","M-H_[+3]",326322.589285714
"HMDB00774",3,1773577981.65138,"25_2_2","397.19395",29.2,"Multiple",NA,NA,"Pregnenolone sulfate","C21H32O5S","-","M-H_[+2]",675457.866071429
"HMDB00774",3,1773577981.65138,"25_2_2","395.19119",28.4,"Multiple",395.18977,3.59,"Pregnenolone sulfate","C21H32O5S","396.197044824","M-H",103810870.3
"HMDB00795",3,219671052.631579,"63_9_1","298.28332",283.6,"Multiple",NA,NA,"Pristanic acid","C19H38O2","-","M-H_[-1]",279637.303571429
"HMDB00795",3,219671052.631579,"63_9_1","297.27984",285,"Multiple",297.2799,0.2,"Pristanic acid","C19H38O2","298.28718046","M-H",1612308.6
"HMDB00801",3,246028037.383177,"63_3_4","313.30239",298.7,"Multiple",NA,NA,"Phytanic acid","C20H40O2","-","M-H_[+2]",38232
"HMDB00801",3,246028037.383177,"63_3_4","312.29906",299.1,"Multiple",NA,NA,"Phytanic acid","C20H40O2","-","M-H_[-1]",630684.232142857
"HMDB00801",3,246028037.383177,"63_3_4","311.29564",298.4,"Multiple",311.29555,0.29,"Phytanic acid","C20H40O2","312.302830524","M-H",3026665.8
"HMDB00805",3,247920560.747664,"61_1_1","129.03866",21.8,"Multiple",NA,NA,"Pyrrolidonecarboxylic acid","C5H7NO3","-","M-H_[-1]",4172291.66071429
"HMDB00805",3,247920560.747664,"61_1_1","128.03536",22.5,"Multiple",128.03532,0.31,"Pyrrolidonecarboxylic acid","C5H7NO3","129.042593095","M-H",85539440.5
"HMDB00806",3,267326732.673267,"63_2_4","229.20830",219.4,"Multiple",NA,NA,"Myristic acid","C14H28O2","-","M-H_[+2]",908959.928571429
"HMDB00806",3,267326732.673267,"63_2_4","228.20485",219.4,"Multiple",NA,NA,"Myristic acid","C14H28O2","-","M-H_[-1]",15151502.125
"HMDB00806",3,267326732.673267,"63_2_4","227.20173",219.3,"Multiple",227.20165,0.35,"Myristic acid","C14H28O2","228.20893014","M-H",97452405.4
"HMDB00811",3,228241525.423729,"38_2_12","392.28883",129.7,"Multiple",NA,NA,"Murocholic acid","C24H40O4","-","M-H_[-1]",536016.080357143
"HMDB00811",3,228241525.423729,"38_2_12","391.28618",127.9,"Multiple",391.28538,2.04,"Murocholic acid","C24H40O4","392.292659768","M-H",2256499.3
"HMDB00826",3,241513761.46789,"0_743_3","242.22068",232.3,"Multiple",NA,NA,"Pentadecanoic acid","C15H30O2","-","M-H_[-1]",3514993.03571429
"HMDB00826",3,241513761.46789,"0_743_3","241.21729",233.2,"Multiple",241.2173,0.04,"Pentadecanoic acid","C15H30O2","242.224580204","M-H",17352554.4
"HMDB00827",3,248750000,"63_3_3","285.27091",271.7,"Multiple",NA,NA,"Stearic acid","C18H36O2","-","M-H_[+2]",4624430.33928571
"HMDB00827",3,248750000,"63_3_3","284.26748",272.5,"Multiple",NA,NA,"Stearic acid","C18H36O2","-","M-H_[-1]",55188993.5892857
"HMDB00827",3,248750000,"63_3_3","283.26424",271.8,"Multiple",283.26425,0.04,"Stearic acid","C18H36O2","284.271530396","M-H",286603032.6
"HMDB00894",3,205932203.38983,"177_2_50","143.99144",291.6,"Multiple",NA,NA,"Vinylacetylglycine","C6H9NO3","-","M-H_[+2]",415497.303571429
"HMDB00894",3,205932203.38983,"177_2_50","144.03021",290.9,"Multiple",NA,NA,"Vinylacetylglycine","C6H9NO3","-","M-H_[+2]",493620.892857143
"HMDB00894",3,205932203.38983,"177_2_50","142.05097",292.7,"Multiple",142.05097,0,"Vinylacetylglycine","C6H9NO3","143.058243159","M-H",992424.4
"HMDB00909",3,225401785.714286,"3_3_1","159.02504",25.5,"Multiple",NA,NA,"trans-4-Hydroxycyclohexylacetic acid","C8H14O3","-","M-H_[+2]",11421531.0357143
"HMDB00909",3,225401785.714286,"3_3_1","157.08698",26.7,"Multiple",157.08702,0.25,"trans-4-Hydroxycyclohexylacetic acid","C8H14O3","158.094294314","M-H",12499439.5
"HMDB00927",3,150976331.360947,"177_1_20","160.06152",289.6,"Multiple",NA,NA,"Valerylglycine","C7H13NO3","-","M-H_[+2]",810409.785714286
"HMDB00927",3,150976331.360947,"177_1_20","158.08226",296.5,"Multiple",158.08227,0.06,"Valerylglycine","C7H13NO3","159.089543287","M-H",1528734.8
"HMDB00929",3,1756173913.04348,"25_9_1","239.05939",26.2,"Multiple",239.05928,0.46,"L-Tryptophan","C11H12N2O2","204.089877638","M+Cl",8789479.4
"HMDB00929",3,1756173913.04348,"25_9_1","204.08592",27.7,"Multiple",NA,NA,"L-Tryptophan","C11H12N2O2","-","M-H_[-1]",9664442.83928571
"HMDB00929",3,1756173913.04348,"25_9_1","203.08271",27.7,"Multiple",203.0826,0.54,"L-Tryptophan","C11H12N2O2","204.089877638","M-H",82855559.5
"HMDB00943",3,1897570093.45794,"61_2_1","138.97069",20.7,"Multiple",NA,NA,"Threonic acid","C4H8O5","-","M-H_[+4]",1943491
"HMDB00943",3,1897570093.45794,"61_2_1","137.03409",20.9,"Multiple",NA,NA,"Threonic acid","C4H8O5","-","M-H_[+2]",2098454.38392857
"HMDB00943",3,1897570093.45794,"61_2_1","136.03322",21,"Multiple",NA,NA,"Threonic acid","C4H8O5","-","M-H_[-1]",9775021.60714286
"HMDB00943",3,1897570093.45794,"61_2_1","135.02989",21.4,"Multiple",135.0299,0.07,"Threonic acid","C4H8O5","136.037173366","M-H",217920396.4
"HMDB00946",3,228241525.423729,"38_2_12","392.28883",129.7,"Multiple",NA,NA,"Ursodeoxycholic acid","C24H40O4","-","M-H_[-1]",536016.080357143
"HMDB00946",3,228241525.423729,"38_2_12","391.28618",127.9,"Multiple",391.28538,2.04,"Ursodeoxycholic acid","C24H40O4","392.292659768","M-H",2256499.3
"HMDB01007",3,248985849.056604,"0_191_1","165.07506",27.5,"Multiple",NA,NA,"3-Pyridinebutanoic acid","C9H11NO2","-","M-H_[-1]",6898010.55357143
"HMDB01007",3,248985849.056604,"0_191_1","164.07167",28.1,"Multiple",164.0717,0.18,"3-Pyridinebutanoic acid","C9H11NO2","165.078978601","M-H",73079465.9
"HMDB01014",3,1757454545.45455,"177_2_50","158.04585",292.3,"Multiple",NA,NA,"4-Imidazolone-5-propionic acid","C6H8N2O3","-","M-H_[+3]",334929.017857143
"HMDB01014",3,1757454545.45455,"177_2_50","156.04150",292.4,"Multiple",NA,NA,"4-Imidazolone-5-propionic acid","C6H8N2O3","-","M-H_[-1]",294296.625
"HMDB01014",3,1757454545.45455,"177_2_50","155.04625",291.4,"Multiple",155.04622,0.19,"4-Imidazolone-5-propionic acid","C6H8N2O3","156.053492132","M-H",386128.9
"HMDB01032",3,1892571428.57143,"213_3_1","370.15722",27.5,"Multiple",NA,NA,"Dehydroepiandrosterone sulfate","C19H28O5S","-","M-H_[+3]",1860442.64285714
"HMDB01032",3,1892571428.57143,"213_3_1","369.16482",27.7,"Multiple",NA,NA,"Dehydroepiandrosterone sulfate","C19H28O5S","-","M-H_[+2]",2408575.16964286
"HMDB01032",3,1892571428.57143,"213_3_1","369.15424",27.3,"Multiple",NA,NA,"Dehydroepiandrosterone sulfate","C19H28O5S","-","M-H_[+2]",7060569.39285714
"HMDB01032",3,1892571428.57143,"213_3_1","368.16175",27.2,"Multiple",NA,NA,"Dehydroepiandrosterone sulfate","C19H28O5S","-","M-H_[-1]",38190081.7857143
"HMDB01032",3,1892571428.57143,"213_3_1","367.15860",27.2,"Multiple",367.15847,0.35,"Dehydroepiandrosterone sulfate","C19H28O5S","368.165744696","M-H",159877994
"HMDB01043",3,2057142857.14286,"23_1_1","339.20926",230.8,"Multiple",339.20963,1.09,"Arachidonic acid","C20H32O2","304.240230268","M+Cl",2504575
"HMDB01043",3,2057142857.14286,"23_1_1","305.23964",230.3,"Multiple",NA,NA,"Arachidonic acid","C20H32O2","-","M-H_[+2]",4590068.58928571
"HMDB01043",3,2057142857.14286,"23_1_1","304.23627",230.3,"Multiple",NA,NA,"Arachidonic acid","C20H32O2","-","M-H_[-1]",47268485.9464286
"HMDB01043",3,2057142857.14286,"23_1_1","303.23296",230.4,"Multiple",303.23295,0.03,"Arachidonic acid","C20H32O2","304.240230268","M-H",221776063.8
"HMDB01051",3,1.8e+09,"61_1_1","125.00104",22.8,"Multiple",125.0011,0.48,"Glyceraldehyde","C3H6O3","90.031694058","M+Cl",49231335.3
"HMDB01051",3,1.8e+09,"61_1_1","90.02776",24.6,"Multiple",NA,NA,"Glyceraldehyde","C3H6O3","-","M-H_[-1]",94900445.6428571
"HMDB01119",3,20034000,"0_191_1","184.05913",27.6,"Multiple",NA,NA,"4-Hydroxy-4-(3-pyridyl)-butanoic acid","C9H11NO3","-","M-H_[+4]",8766433.46428571
"HMDB01119",3,20034000,"0_191_1","180.06660",27.6,"Multiple",180.06662,0.11,"4-Hydroxy-4-(3-pyridyl)-butanoic acid","C9H11NO3","181.073893223","M-H",26964463.1
"HMDB01149",3,12337238.2773723,"61_2_1","135.05893",20.5,"Unique",NA,NA,"5-Aminolevulinic acid","C5H9NO3","-","M-H_[+5]",599782.25
"HMDB01149",3,12337238.2773723,"61_2_1","130.05093",24.1,"Unique",130.05097,0.31,"5-Aminolevulinic acid","C5H9NO3","131.058243159","M-H",8451322.2
"HMDB01311",3,1.8e+09,"61_1_1","125.00104",22.8,"Multiple",125.0011,0.48,"D-Lactic acid","C3H6O3","90.031694058","M+Cl",49231335.3
"HMDB01311",3,1.8e+09,"61_1_1","90.02776",24.6,"Multiple",NA,NA,"D-Lactic acid","C3H6O3","-","M-H_[-1]",94900445.6428571
"HMDB01369",3,247920560.747664,"61_1_1","129.03866",21.8,"Multiple",NA,NA,"Pyrroline hydroxycarboxylic acid","C5H7NO3","-","M-H_[-1]",4172291.66071429
"HMDB01369",3,247920560.747664,"61_1_1","128.03536",22.5,"Multiple",128.03532,0.31,"Pyrroline hydroxycarboxylic acid","C5H7NO3","129.042593095","M-H",85539440.5
"HMDB01383",3,247500000,"63_3_3","381.25726",272.3,"Unique",NA,NA,"Sphinganine 1-phosphate","C18H40NO5P","-","M-H_[-1]",655069.678571429
"HMDB01383",3,247500000,"63_3_3","380.25625",272.5,"Unique",380.25713,2.31,"Sphinganine 1-phosphate","C18H40NO5P","381.264409907","M-H",6762680.4
"HMDB01388",3,267326732.673267,"63_1_1","278.22067",220,"Multiple",NA,NA,"Alpha-Linolenic acid","C18H30O2","-","M-H_[-1]",16731673.5714286
"HMDB01388",3,267326732.673267,"63_1_1","277.21719",220.1,"Multiple",277.2173,0.4,"Alpha-Linolenic acid","C18H30O2","278.224580204","M-H",88274419.4
"HMDB01587",3,1695130434.78261,"177_2_50","154.02586",292,"Multiple",NA,NA,"Phenylglyoxylic acid","C8H6O3","-","M-H_[+5]",392063.392857143
"HMDB01587",3,1695130434.78261,"177_2_50","151.00706",292.9,"Multiple",NA,NA,"Phenylglyoxylic acid","C8H6O3","-","M-H_[+2]",279826.080357143
"HMDB01587",3,1695130434.78261,"177_2_50","149.02445",291.4,"Multiple",149.02442,0.2,"Phenylglyoxylic acid","C8H6O3","150.031694058","M-H",445934.3
"HMDB01645",3,254423076.923077,"0_191_1","131.09070",27.6,"Multiple",NA,NA,"L-Norleucine","C6H13NO2","-","M-H_[-1]",6050530.375
"HMDB01645",3,254423076.923077,"0_191_1","130.08732",28,"Multiple",130.08735,0.23,"L-Norleucine","C6H13NO2","131.094628665","M-H",95137123.9
"HMDB01843",3,247920560.747664,"61_1_1","129.03866",21.8,"Multiple",NA,NA,"N-Acryloylglycine","C5H7NO3","-","M-H_[-1]",4172291.66071429
"HMDB01843",3,247920560.747664,"61_1_1","128.03536",22.5,"Multiple",128.03532,0.31,"N-Acryloylglycine","C5H7NO3","129.042593095","M-H",85539440.5
"HMDB01852",3,267300000,"0_1191_1","300.20515",208.6,"Multiple",NA,NA,"All-trans-retinoic acid","C20H28O2","-","M-H_[-1]",358317.071428571
"HMDB01852",3,267300000,"0_1191_1","299.20164",208.6,"Multiple",299.20165,0.03,"All-trans-retinoic acid","C20H28O2","300.20893014","M-H",1795827.7
"HMDB01864",3,264044117.647059,"241_1_1","130.05905",26.7,"Multiple",NA,NA,"2-Ketohexanoic acid","C6H10O3","-","M-H_[-1]",21548365.1964286
"HMDB01864",3,264044117.647059,"241_1_1","129.05577",26.9,"Multiple",129.05572,0.39,"2-Ketohexanoic acid","C6H10O3","130.062994186","M-H",352319596.6
"HMDB01882",3,1.8e+09,"61_1_1","125.00104",22.8,"Multiple",125.0011,0.48,"Dihydroxyacetone","C3H6O3","90.031694058","M+Cl",49231335.3
"HMDB01882",3,1.8e+09,"61_1_1","90.02776",24.6,"Multiple",NA,NA,"Dihydroxyacetone","C3H6O3","-","M-H_[-1]",94900445.6428571
"HMDB01901",3,254423076.923077,"0_191_1","131.09070",27.6,"Multiple",NA,NA,"Aminocaproic acid","C6H13NO2","-","M-H_[-1]",6050530.375
"HMDB01901",3,254423076.923077,"0_191_1","130.08732",28,"Multiple",130.08735,0.23,"Aminocaproic acid","C6H13NO2","131.094628665","M-H",95137123.9
"HMDB01939",3,200988805.970149,"121_3_1","344.23148",171.9,"Multiple",NA,NA,"Medroxyprogesterone","C22H32O3","-","M-H_[-1]",2144342.96428571
"HMDB01939",3,200988805.970149,"121_3_1","343.22762",168.5,"Multiple",343.22787,0.73,"Medroxyprogesterone","C22H32O3","344.23514489","M-H",9893651.5
"HMDB01976",3,269325000,"43_2_24","330.25187",238.6,"Multiple",NA,NA,"Docosapentaenoic acid (22n-6)","C22H34O2","-","M-H_[-1]",12397851.5714286
"HMDB01976",3,269325000,"43_2_24","329.24782",238.6,"Multiple",329.2486,2.37,"Docosapentaenoic acid (22n-6)","C22H34O2","330.255880332","M-H",51049353.2
"HMDB01999",3,266658415.841584,"0_1205_1","302.22022",217,"Multiple",NA,NA,"Eicosapentaenoic acid","C20H30O2","-","M-H_[-1]",2066747.30357143
"HMDB01999",3,266658415.841584,"0_1205_1","301.21706",216.9,"Multiple",301.2173,0.8,"Eicosapentaenoic acid","C20H30O2","302.224580204","M-H",9552528.7
"HMDB02000",3,247706422.018349,"63_2_3","226.18939",196.5,"Multiple",NA,NA,"Myristoleic acid","C14H26O2","-","M-H_[-1]",3709476.42857143
"HMDB02000",3,247706422.018349,"63_2_3","225.18605",197.4,"Multiple",225.186,0.22,"Myristoleic acid","C14H26O2","226.193280076","M-H",24725058
"HMDB02031",3,5438571428.57143,"61_2_1","147.02991",22,"Multiple",NA,NA,"Ureidoisobutyric acid","C5H10N2O3","-","M-H_[+2]",22157227.4107143
"HMDB02031",3,5438571428.57143,"61_2_1","145.06192",23.5,"Multiple",145.06187,0.34,"Ureidoisobutyric acid","C5H10N2O3","146.069142196","M-H",176637829.9
"HMDB02068",3,257019230.769231,"63_1_8","338.31474",299.6,"Multiple",NA,NA,"Erucic acid","C22H42O2","-","M-H_[-1]",151077.410714286
"HMDB02068",3,257019230.769231,"63_1_8","337.31136",300,"Multiple",337.3112,0.47,"Erucic acid","C22H42O2","338.318480588","M-H",704648.8
"HMDB02087",3,1588235294.11765,"177_1_20","175.09763",292.5,"Multiple",NA,NA,"Isovalerylsarcosine","C8H15NO3","-","M-H_[+3]",448531.169642857
"HMDB02087",3,1588235294.11765,"177_1_20","174.04076",290.6,"Multiple",NA,NA,"Isovalerylsarcosine","C8H15NO3","-","M-H_[+2]",466097.125
"HMDB02087",3,1588235294.11765,"177_1_20","172.09798",291.4,"Multiple",172.09792,0.35,"Isovalerylsarcosine","C8H15NO3","173.105193351","M-H",682053.1
"HMDB02121",3,229747706.422019,"227_4_1","330.17923",70.6,"Multiple",NA,NA,"Carnosol","C20H26O4","-","M-H_[-1]",693646.946428571
"HMDB02121",3,229747706.422019,"227_4_1","329.17601",69.7,"Multiple",329.17583,0.55,"Carnosol","C20H26O4","330.18310932","M-H",2404115.7
"HMDB02144",3,214411764.705881,"177_2_50","141.03060",290.4,"Multiple",NA,NA,"13-Dimethyluracil","C6H8N2O2","-","M-H_[+2]",634655.589285714
"HMDB02144",3,214411764.705881,"177_2_50","139.05133",290.6,"Multiple",139.0513,0.22,"13-Dimethyluracil","C6H8N2O2","140.05857751","M-H",720064.4
"HMDB02177",3,2057142857.14286,"23_1_1","339.20926",230.8,"Multiple",339.20963,1.09,"Cis-8111417-Eicosatetraenoic acid","C20H32O2","304.240230268","M+Cl",2504575
"HMDB02177",3,2057142857.14286,"23_1_1","305.23964",230.3,"Multiple",NA,NA,"Cis-8111417-Eicosatetraenoic acid","C20H32O2","-","M-H_[+2]",4590068.58928571
"HMDB02177",3,2057142857.14286,"23_1_1","304.23627",230.3,"Multiple",NA,NA,"Cis-8111417-Eicosatetraenoic acid","C20H32O2","-","M-H_[-1]",47268485.9464286
"HMDB02177",3,2057142857.14286,"23_1_1","303.23296",230.4,"Multiple",303.23295,0.03,"Cis-8111417-Eicosatetraenoic acid","C20H32O2","304.240230268","M-H",221776063.8
"HMDB02183",3,1868495575.22124,"43_2_23","363.20952",225.5,"Multiple",363.20963,0.3,"Docosahexaenoic acid","C22H32O2","328.240230268","M+Cl",3336857.3
"HMDB02183",3,1868495575.22124,"43_2_23","329.24053",226.6,"Multiple",NA,NA,"Docosahexaenoic acid","C22H32O2","-","M-H_[+2]",5818950.92857143
"HMDB02183",3,1868495575.22124,"43_2_23","328.23696",225.4,"Multiple",NA,NA,"Docosahexaenoic acid","C22H32O2","-","M-H_[-1]",49150578.7053571
"HMDB02183",3,1868495575.22124,"43_2_23","327.23274",225.3,"Multiple",327.23295,0.64,"Docosahexaenoic acid","C22H32O2","328.240230268","M-H",217699740.9
"HMDB02184",3,20034000,"0_191_1","184.05913",27.6,"Multiple",NA,NA,"L-Threo-3-Phenylserine","C9H11NO3","-","M-H_[+4]",8766433.46428571
"HMDB02184",3,20034000,"0_191_1","180.06660",27.6,"Multiple",180.06662,0.11,"L-Threo-3-Phenylserine","C9H11NO3","181.073893223","M-H",26964463.1
"HMDB02186",3,2e+09,"63_2_5","289.19411",226.9,"Multiple",289.19398,0.45,"Hypogeic acid","C16H30O2","254.224580204","M+Cl",557692.1
